bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	2018-02-06 08:26:06	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
	If Obama had said it, we'd be...well, you know.	RadioFreeTom	72	4	2018-02-06 22:23:04	960987230595665921	https://twitter.com/RadioFreeTom/status/960987230595665921			
	Meanwhile, the Australian Supreme Court is called to order? pic.twitter.com/5DyhgNprQU	RadioFreeTom	14	4	2018-02-06 22:22:14	960987020217733126	https://twitter.com/RadioFreeTom/status/960987020217733126			
	I see that today was another reminder that John Kelly is who we think he is.	RadioFreeTom	2367	520	2018-02-06 22:20:57	960986698086830090	https://twitter.com/RadioFreeTom/status/960986698086830090			
	But what happens if small children see that many Santa Clauses in one place? https:// twitter.com/JustinTrudeau/ status/960633671450374144 …	RadioFreeTom	150	18	2018-02-06 22:19:09	960986245580115968	https://twitter.com/RadioFreeTom/status/960986245580115968			
	Kinda curious to see that broken out by field.	RadioFreeTom	3	0	2018-02-06 22:18:18	960986028348706817	https://twitter.com/RadioFreeTom/status/960986028348706817			
	Shelly - you need a hobby, girl	RadioFreeTom	3	0	2018-02-06 22:11:00	960984192627740672	https://twitter.com/RadioFreeTom/status/960984192627740672			
	Reposting in honor of Reagan's birthday: http:// thefederalist.com/2017/10/30/com paring-donald-trump-ronald-reagan-insult-reagan/ …	RadioFreeTom	97	23	2018-02-06 20:44:39	960962461250850816	https://twitter.com/RadioFreeTom/status/960962461250850816			
	I do what I can, guys, but she won't listen to me.	RadioFreeTom	13	0	2018-02-06 20:43:40	960962214164353024	https://twitter.com/RadioFreeTom/status/960962214164353024			
	Fact check: Mostly True https:// twitter.com/page88/status/ 960953455706861568 …	RadioFreeTom	57	0	2018-02-06 20:43:06	960962073940430848	https://twitter.com/RadioFreeTom/status/960962073940430848			
	"So, this is nice: this website chose ""The Death of Expertise"" as one of the most important books of 2017 for people thinking about spirituality. http://www. spiritualityandpractice.com/book-reviews/v iew/28357/the-death-of-expertise …"	RadioFreeTom	47	4	2018-02-06 20:42:44	960961979161698304	https://twitter.com/RadioFreeTom/status/960961979161698304			
	We have our moments.	RadioFreeTom	32	0	2018-02-06 20:13:40	960954663725039616	https://twitter.com/RadioFreeTom/status/960954663725039616			
	Same consensus that the world is round. Same group doubts that, too. https:// twitter.com/F24Debate/stat us/960953117247500289 …	RadioFreeTom	209	32	2018-02-06 20:11:08	960954029332365312	https://twitter.com/RadioFreeTom/status/960954029332365312			
	What is this witchcraft you speak of	RadioFreeTom	21	1	2018-02-06 19:01:46	960936570181255169	https://twitter.com/RadioFreeTom/status/960936570181255169			
	Yeah, with you here, but that’s a different conversation	RadioFreeTom	2	0	2018-02-06 18:59:23	960935972052570112	https://twitter.com/RadioFreeTom/status/960935972052570112			
	It's worth a try. Even as a preventive measure. #ExtraLarge	RadioFreeTom	5	0	2018-02-06 18:41:23	960931440337850369	https://twitter.com/RadioFreeTom/status/960931440337850369		#ExtraLarge	
	"Treason is a special word. ""My opponents are unpatriotic"" is not the same ballpark as ""people who didn't clap for me are treasonous."" The only defense here, as usual, is that he really doesn't understand what he said."	RadioFreeTom	9	1	2018-02-06 18:34:40	960929752180719616	https://twitter.com/RadioFreeTom/status/960929752180719616			
	"Find: ""People who do not show me affection are treasonous."" I'll wait."	RadioFreeTom	5	0	2018-02-06 18:32:01	960929084669865984	https://twitter.com/RadioFreeTom/status/960929084669865984			
	pic.twitter.com/l9kv1ZxrKl	RadioFreeTom	0	0	2018-02-06 18:30:49	960928783414054913	https://twitter.com/RadioFreeTom/status/960928783414054913			
	You can all stop giving me this advice. I'll make that determination on my own, thanks. https:// twitter.com/JimP32/status/ 960926337337839616 …	RadioFreeTom	74	3	2018-02-06 18:29:49	960928532003254272	https://twitter.com/RadioFreeTom/status/960928532003254272			
	Of course not. And I hollered loudly about Obama's approach to the Iran Deal, and specifically the questioning of the motives of his opponents - the very issue you raise. But Trump, as usual, finds the bar, lowers it, and limbos under it yet again.	RadioFreeTom	12	2	2018-02-06 18:29:21	960928412012630016	https://twitter.com/RadioFreeTom/status/960928412012630016			
	"""And Tom Nichols, as the frustrated dad trying to keep up with his zany libertarian daughter"""	RadioFreeTom	16	0	2018-02-06 18:20:29	960926183713050624	https://twitter.com/RadioFreeTom/status/960926183713050624			
	Find me a president who did it, and then we can talk whataboutism.	RadioFreeTom	19	1	2018-02-06 18:19:41	960925981757378560	https://twitter.com/RadioFreeTom/status/960925981757378560			
	My online life is a lot more pleasant since I've loosened up my blocking criteria.	RadioFreeTom	208	5	2018-02-06 18:19:05	960925828619137024	https://twitter.com/RadioFreeTom/status/960925828619137024			
	Yeah, I saw it. I disagree with @baseballcrank . This is something where the President shouldn't even be talking about it. I don't care who else did it.	RadioFreeTom	12	2	2018-02-06 18:18:23	960925652521283584	https://twitter.com/RadioFreeTom/status/960925652521283584			@baseballcrank
	People keep asking me this as though I've ever denied that gerrymandering exists. https:// twitter.com/A_GomezChicago /status/960923711351214081 …	RadioFreeTom	29	1	2018-02-06 18:16:24	960925152824487937	https://twitter.com/RadioFreeTom/status/960925152824487937			
	Would love to.	RadioFreeTom	3	0	2018-02-06 18:03:36	960921933369040897	https://twitter.com/RadioFreeTom/status/960921933369040897			
	Take a bow, GOP https:// twitter.com/ianbremmer/sta tus/960892618031927301 …	RadioFreeTom	547	139	2018-02-06 18:02:47	960921728607285253	https://twitter.com/RadioFreeTom/status/960921728607285253			
	In other words, he has asked Nunes to separate the memo from its political goal. Good luck with that. https:// twitter.com/JakeSherman/st atus/960881997152509953 …	RadioFreeTom	166	37	2018-02-06 15:29:35	960883175173120000	https://twitter.com/RadioFreeTom/status/960883175173120000			
	A Brief History of ‘Jeopardy!’ Contestants Knowing Nothing About Sports https://www. theringer.com/tv/2018/2/2/16 964286/jeopardy-football-no-answers?utm_campaign=theringer&utm_content=entry&utm_medium=social&utm_source=twitter … via @ringer	RadioFreeTom	56	14	2018-02-06 15:20:29	960880881232728064	https://twitter.com/RadioFreeTom/status/960880881232728064			@ringer
	"Somewhere, Frank Church is watching Trump and saying: ""Wow, this guy. Maybe wanna take it easy there, man."" https:// twitter.com/JRubinBlogger/ status/960879437368700928 …"	RadioFreeTom	123	20	2018-02-06 15:15:34	960879646807031808	https://twitter.com/RadioFreeTom/status/960879646807031808			
	From http:// Amazon.uk , maybe?	RadioFreeTom	0	0	2018-02-06 15:14:18	960879326546792448	https://twitter.com/RadioFreeTom/status/960879326546792448			
	Donald Trump Cracks the Seal on Talk of Treason http:// thebea.st/2BYzoXe?source =twitter&via=desktop … via @thedailybeast	RadioFreeTom	106	28	2018-02-06 15:06:22	960877330741780480	https://twitter.com/RadioFreeTom/status/960877330741780480			@thedailybeast
	герой социалистического труда pic.twitter.com/jqGdU2O0jR	RadioFreeTom	34	0	2018-02-06 06:33:22	960748231734030337	https://twitter.com/RadioFreeTom/status/960748231734030337			
	Like, Borat, but Hitler	RadioFreeTom	2	0	2018-02-06 06:24:06	960745896525881344	https://twitter.com/RadioFreeTom/status/960745896525881344			
	Wait...this is a thing?	RadioFreeTom	1	0	2018-02-06 06:21:19	960745199398981633	https://twitter.com/RadioFreeTom/status/960745199398981633			
	Let me just save you the time, @senatorshoshana : NO https:// twitter.com/techinsider/st atus/960433835941834753 …	RadioFreeTom	96	4	2018-02-06 06:15:29	960743727827423233	https://twitter.com/RadioFreeTom/status/960743727827423233			@senatorshoshana
	As am I, from Rhode Island, because I know what people spend their money on, and I'd rather see a long-term and gradual reduction than this quick buy-off, meant to sweeten a bill full of donor perks.	RadioFreeTom	79	9	2018-02-06 06:14:14	960743414785630208	https://twitter.com/RadioFreeTom/status/960743414785630208			
	Sorry, Jeff. I didn't see the SOTU, so I assumed. My bad.	RadioFreeTom	3	0	2018-02-06 06:09:36	960742249570144256	https://twitter.com/RadioFreeTom/status/960742249570144256			
	Well, I'll be damned.	RadioFreeTom	0	0	2018-02-06 06:09:08	960742130716172288	https://twitter.com/RadioFreeTom/status/960742130716172288			
	Too late. Hannity already blamed Obama.	RadioFreeTom	427	25	2018-02-06 06:02:59	960740582044917760	https://twitter.com/RadioFreeTom/status/960740582044917760			
	If he listens to some of the people in this administration who might be in the room while he's making that decision, he could well be told that's a good idea. Hopefully, there will be older, wiser men and women in the room as well. https:// twitter.com/WarOnTheRocks/ status/960739934326939649 …	RadioFreeTom	58	16	2018-02-06 06:02:25	960740442273959936	https://twitter.com/RadioFreeTom/status/960740442273959936			
	As I keep saying: none of this matters, since the heavy lifting was done by the narrative prior to release. The sucker demo isn't going to read up on anything else now. https:// twitter.com/RedState/statu s/960710170639851520 …	RadioFreeTom	330	84	2018-02-06 05:58:24	960739428883992576	https://twitter.com/RadioFreeTom/status/960739428883992576			
	Mine's gotten two. Stared at the wall to find the first one.	RadioFreeTom	1	0	2018-02-06 05:56:24	960738928172175361	https://twitter.com/RadioFreeTom/status/960738928172175361			
	WTAF https:// twitter.com/KFILE/status/9 60562862027657221 …	RadioFreeTom	101	17	2018-02-06 05:52:10	960737859715129344	https://twitter.com/RadioFreeTom/status/960737859715129344			
	“Let’s keep an eye on this clod” was probably the operative concept here.	RadioFreeTom	10	0	2018-02-06 05:40:06	960734823290634240	https://twitter.com/RadioFreeTom/status/960734823290634240			
	And sadly, as bad as Jack Kingston is, he's pretty mild as Trumpers go. I don't know how these people don't wake up in a cold sweat in the middle of the night thinking about what they've defended in the course of an average day. https:// twitter.com/BillKristol/st atus/960691931239141376 …	RadioFreeTom	566	126	2018-02-06 05:30:03	960732294033084416	https://twitter.com/RadioFreeTom/status/960732294033084416			
	You said this with such aplomb that I actually read the rest of the tweets.	RadioFreeTom	10	0	2018-02-06 05:26:27	960731391658024960	https://twitter.com/RadioFreeTom/status/960731391658024960			
	See, that last part is the conclusion no one wants to grasp. It's also possible that Page is just a weirdo who wanted to seem important, but if that's the case, the campaign should have disowned him right there.	RadioFreeTom	18	3	2018-02-06 05:24:29	960730892732915712	https://twitter.com/RadioFreeTom/status/960730892732915712			
	see how he is	RadioFreeTom	4	0	2018-02-06 05:23:11	960730569217855488	https://twitter.com/RadioFreeTom/status/960730569217855488			
	pic.twitter.com/YblmW35KqM	RadioFreeTom	0	0	2018-02-06 05:12:57	960727992904421377	https://twitter.com/RadioFreeTom/status/960727992904421377			
	That's the kind of jerk thing you WOULD say	RadioFreeTom	25	0	2018-02-06 05:12:08	960727785164738560	https://twitter.com/RadioFreeTom/status/960727785164738560			
	"I've never been a senior campaign guy, but saying ""yes"" or ""no"" implies a relationship. I'd have said: ""Unless there's some reason for telling me this, I don't care if you go to Disney and stay there"""	RadioFreeTom	15	1	2018-02-06 05:11:48	960727701169561601	https://twitter.com/RadioFreeTom/status/960727701169561601			
	On my way pic.twitter.com/o1UCFpTu5t	RadioFreeTom	1	0	2018-02-06 05:10:43	960727430389485568	https://twitter.com/RadioFreeTom/status/960727430389485568			
	"Beats me. The way I'd read that is: ""This guy is dumber than hair, and likely has no idea what he's doing, but if he rats out these two guys, that works."""	RadioFreeTom	14	0	2018-02-06 05:09:37	960727153150218240	https://twitter.com/RadioFreeTom/status/960727153150218240			
	"Imagine being the manager of a presidential campaign and some unpaid goofball calls you and says: ""I'm going to Russia, okay?"" The right answer is: ""You can go to Proxima Centauri for all we care, why are you asking us this?"""	RadioFreeTom	27	0	2018-02-06 05:06:57	960726483319820288	https://twitter.com/RadioFreeTom/status/960726483319820288			
	"I read a book years ago about a university department where one of the characters was nicknamed ""Orshe"" because whenever someone said ""he,"" the guy would add ""or she"""	RadioFreeTom	5	0	2018-02-06 05:04:52	960725959161909249	https://twitter.com/RadioFreeTom/status/960725959161909249			
	pic.twitter.com/MXyzHoIMXH	RadioFreeTom	1	0	2018-02-06 05:03:02	960725497989787648	https://twitter.com/RadioFreeTom/status/960725497989787648			
	This is kinda what I'm saying, yes.	RadioFreeTom	3	0	2018-02-06 05:01:37	960725138642755584	https://twitter.com/RadioFreeTom/status/960725138642755584			
	Maybe the campaign just wanted to booger-flick this guy to get him to stop calling or something, but strange to me that we're all just nodding at a version of events in which no one is acting the way sensible people concerned about any contact with a hostile power might act. /7x	RadioFreeTom	346	64	2018-02-06 05:00:21	960724823285608448	https://twitter.com/RadioFreeTom/status/960724823285608448			
	"Instead, sounds like Corey or someone said: ""Sure, go on your fishing expedition, and let us know what happens, but be sure never to say that you were acting on our behalf."" What they couldn't know is that Page is so dumb he'd keep explaining it in public. /6"	RadioFreeTom	342	50	2018-02-06 04:59:07	960724509484552192	https://twitter.com/RadioFreeTom/status/960724509484552192			
	"They add: ""We're saying it's okay, but it's not part of the campaign, got that?"" I don't get that part. I wouldn't say yes or no, I'd have said: ""Unless this is related to us somehow, I'm not sure what you're asking me here."" Then I'd have probably called the FBI. /5"	RadioFreeTom	241	49	2018-02-06 04:58:00	960724229560946688	https://twitter.com/RadioFreeTom/status/960724229560946688			
	"Now, granted, no one on the campaign is a rocket scientist. But I'd be saying: ""Uh, if you're asking our permission, the answer is: why are you asking our permission? You're not on staff. We don't pay you. We don't know you that well. Buh bye."" But no, they say: Okay. /4"	RadioFreeTom	237	53	2018-02-06 04:56:44	960723913281036288	https://twitter.com/RadioFreeTom/status/960723913281036288			
	"Meanwhile, it occurs to *no one* on the campaign to ask: ""Why is our unpaid nobody of an informal adviser calling us about a trip to Russia?"" If it's private business, fine, it's private. He's not paid staff. But he calls up anyway? /3"	RadioFreeTom	267	56	2018-02-06 04:55:30	960723599761002496	https://twitter.com/RadioFreeTom/status/960723599761002496			
	"It's sort of fascinating the way we're all accepting that (a) Carter Page is a nobody, but (b) he felt the need to ask the campaign if it was okay to go to Moscow, and (c) the campaign didn't answer by saying: ""Why are you asking us? Is this about us?"" /2"	RadioFreeTom	340	97	2018-02-06 04:53:46	960723165331836928	https://twitter.com/RadioFreeTom/status/960723165331836928			
	"Yes, another weird part of the Carter Page interview. ""I was an informal, unpaid adviser, but I cleared my Russia trip with the campaign, which said I could go but it could have nothing to do with the campaign, and..."" So, why clear it with the campaign? /1 https:// twitter.com/Arsenalhound/s tatus/960722439402647552 …"	RadioFreeTom	759	326	2018-02-06 04:52:37	960722875106910209	https://twitter.com/RadioFreeTom/status/960722875106910209			
	The poor man is a victim of the might of the US government. He just wants his life back. Because, clearly, his life has been destroyed. Or something.	RadioFreeTom	56	3	2018-02-06 04:47:51	960721674239987714	https://twitter.com/RadioFreeTom/status/960721674239987714			
	My wife is a fan of the show. I couldn't watch.	RadioFreeTom	2	0	2018-02-06 04:43:55	960720686300975104	https://twitter.com/RadioFreeTom/status/960720686300975104			
	"""So I had a few meetings in Moscow. So what."""	RadioFreeTom	187	17	2018-02-06 04:43:19	960720534349733889	https://twitter.com/RadioFreeTom/status/960720534349733889			
	"The panel after: ""Oh, well, he's just claiming to be more important than he is."" I'll have to remember that the next time I claim to be advising the top staff of a U.S. enemy."	RadioFreeTom	6	0	2018-02-06 04:40:57	960719938133594112	https://twitter.com/RadioFreeTom/status/960719938133594112			
	Now comes the part of the show where the panel on @IngrahamAngle tries to make Carter Page seem like he made sense and that, really, he's the victim here - but not about maybe whether going on TV is not Page's best idea.	RadioFreeTom	191	28	2018-02-06 04:40:13	960719756251815936	https://twitter.com/RadioFreeTom/status/960719756251815936			@IngrahamAngle
	He....wait, what?	RadioFreeTom	3	0	2018-02-06 04:27:06	960716451794620417	https://twitter.com/RadioFreeTom/status/960716451794620417			
	She's doing research. It doesn't include sloths, so I'm allowing it.	RadioFreeTom	5	0	2018-02-06 03:45:22	960705951874670592	https://twitter.com/RadioFreeTom/status/960705951874670592			
	"1. ""The stock market isn't everything"" was a cornerstone argument of the left against Reagan's policies. 2. I have made the argument, here and elsewhere, repeatedly, that liberals pointing to the NYSE under Obama are making a dumb mistake."	RadioFreeTom	3	0	2018-02-06 00:40:31	960659431636815872	https://twitter.com/RadioFreeTom/status/960659431636815872			
	"""Moe. Moe was the best tin man I ever saw."" https:// twitter.com/CityofTwoRiver s/status/960656731905826817 …"	RadioFreeTom	67	9	2018-02-06 00:30:49	960656992158306305	https://twitter.com/RadioFreeTom/status/960656992158306305			
	I think @SPPresents did a great job. Most authors shouldn't read their own books, tbh.	RadioFreeTom	2	0	2018-02-06 00:17:33	960653651353243649	https://twitter.com/RadioFreeTom/status/960653651353243649			@SPPresents
	Not by liberals it wasn't. There are things that happened before you became aware of them.	RadioFreeTom	2	0	2018-02-06 00:16:47	960653458398498817	https://twitter.com/RadioFreeTom/status/960653458398498817			
	"I pretty much ignore tweets that refer to ""PBO,"" especially now"	RadioFreeTom	0	0	2018-02-06 00:16:03	960653275895918593	https://twitter.com/RadioFreeTom/status/960653275895918593			
	Agree	Bamabroker	2	0	2018-02-06 22:29:44	960988908703092736	https://twitter.com/Bamabroker/status/960988908703092736			
	https:// twitter.com/rampcapitalllc /status/960980052656709633 …	Bamabroker	44	5	2018-02-06 22:17:22	960985795120324608	https://twitter.com/Bamabroker/status/960985795120324608			
	This could just come apart next. https:// twitter.com/bamabroker/sta tus/960151469705056257 …	Bamabroker	18	0	2018-02-06 21:30:44	960974061340852225	https://twitter.com/Bamabroker/status/960974061340852225			
	"YELLOW NOTE. Possible start to ""crash wave"" https:// twitter.com/bamabroker/sta tus/960151553729531904 …"	Bamabroker	15	0	2018-02-06 21:30:12	960973927114838016	https://twitter.com/Bamabroker/status/960973927114838016			
	Like that . On a tear now. One of those crazy runs I get on. But the last 7 of these all started when I was trolled relentless. Amazing how that works out. https:// twitter.com/bamabroker/sta tus/960901643813511171 …	Bamabroker	22	0	2018-02-06 21:24:34	960972508848586753	https://twitter.com/Bamabroker/status/960972508848586753			
	Gdxj now headed to down 10% in 2018. How all those mega bullish gdxj breaking out charts working from Jan now.	Bamabroker	24	0	2018-02-06 21:20:17	960971430367293440	https://twitter.com/Bamabroker/status/960971430367293440			
	Call the close. Spx. Setting number at up 10	Bamabroker	1	1	2018-02-06 21:17:20	960970688529096704	https://twitter.com/Bamabroker/status/960970688529096704			
	Gold is down 22 bucks since this post this AM. https:// twitter.com/bamabroker/sta tus/960840339325104128 …	Bamabroker	15	0	2018-02-06 21:05:53	960967804219482112	https://twitter.com/Bamabroker/status/960967804219482112			
	Safety flows into gold starting to kick in. https:// twitter.com/bamabroker/sta tus/960904579322925056 …	Bamabroker	13	0	2018-02-06 21:03:03	960967093582692352	https://twitter.com/Bamabroker/status/960967093582692352			
	TLT down. Dollar down. Really didn't expect this today but I haven't made a trade. Done absolutely nothing. Being patient.	Bamabroker	27	0	2018-02-06 20:50:57	960964046794231813	https://twitter.com/Bamabroker/status/960964046794231813			
	Yes. Maybe some etrade and day traders selling but inside of the bigger house there has been none so far. https:// twitter.com/bndowell/statu s/960963355061170178 …	Bamabroker	5	0	2018-02-06 20:49:39	960963718845788160	https://twitter.com/Bamabroker/status/960963718845788160			
	Awesome job man. Happy for you. https:// twitter.com/drsclark/statu s/960962111634661376 …	Bamabroker	21	0	2018-02-06 20:48:33	960963441887449089	https://twitter.com/Bamabroker/status/960963441887449089			
	Natty. My baby. It's time	Bamabroker	28	0	2018-02-06 20:34:31	960959912770785283	https://twitter.com/Bamabroker/status/960959912770785283			
	Love to see oil break 63 and kick the oil puke off.	Bamabroker	20	0	2018-02-06 20:33:57	960959770520903680	https://twitter.com/Bamabroker/status/960959770520903680			
	It's been very very calm. Almost too calm. I expected 200 calls today and zero time for anything. I have had 15 https:// twitter.com/bamabroker/sta tus/960959449849528320 …	Bamabroker	12	2	2018-02-06 20:33:14	960959589767434242	https://twitter.com/Bamabroker/status/960959589767434242			
	I haven't had a lot of panic today. Surprised. Wonder what this means. Feels like everyone has accepted it was a 1 -2 down move and over. Makes me wonder if another leg lower.	Bamabroker	53	4	2018-02-06 20:32:41	960959449849528320	https://twitter.com/Bamabroker/status/960959449849528320			
	We may be setting up a very ugly close here and force ECB overnight to destroy euro and ramp dollar for a stock low.	Bamabroker	22	1	2018-02-06 20:10:39	960953907240415232	https://twitter.com/Bamabroker/status/960953907240415232			
	Dollar has to bottom or we are just wasting time. Risk picking up fast here	Bamabroker	16	1	2018-02-06 20:09:52	960953709432836096	https://twitter.com/Bamabroker/status/960953709432836096			
	Watch out. Again. Warning	Bamabroker	17	2	2018-02-06 20:07:06	960953014369619969	https://twitter.com/Bamabroker/status/960953014369619969			
	While I am no longer short stocks now. I am for sure not going long yet. Looking for lower spx buy or a big dollar rally to get long spx. Which ever comes first. https:// twitter.com/bamabroker/sta tus/960938770186100736 …	Bamabroker	19	1	2018-02-06 19:14:13	960939705155117056	https://twitter.com/Bamabroker/status/960939705155117056			
	With dollar still down. Going to lean here to a breakdown in spx later to help form a dollar low.	Bamabroker	16	1	2018-02-06 19:10:30	960938770186100736	https://twitter.com/Bamabroker/status/960938770186100736			
	Here come the dollar support. https:// twitter.com/northherofx/st atus/960921714354982917 …	Bamabroker	23	2	2018-02-06 18:08:43	960923218847653889	https://twitter.com/Bamabroker/status/960923218847653889			
	"CNBC just said. ""Stay with banks. They haven't been effected and held in great if you ex out yesterday"". - most banks at 3 month lows today."	Bamabroker	26	3	2018-02-06 18:08:08	960923075176026118	https://twitter.com/Bamabroker/status/960923075176026118			
	Market is not lined up here. Clearly out of sync. This isn't over. Dollar down and rates up isn't going to help spx longer than 5 minutes now. https:// twitter.com/barnettarden/s tatus/960915602503290880 …	Bamabroker	17	1	2018-02-06 17:42:52	960916715835219970	https://twitter.com/Bamabroker/status/960916715835219970			
	Nothing. Patient	Bamabroker	4	0	2018-02-06 17:42:04	960916513908776961	https://twitter.com/Bamabroker/status/960916513908776961			
	https:// twitter.com/louislouieaz/s tatus/960915950760374272 …	Bamabroker	14	1	2018-02-06 17:41:06	960916272014921729	https://twitter.com/Bamabroker/status/960916272014921729			
	Anddddd its goneeee https:// twitter.com/canuck2usa/sta tus/960915698502397952 …	Bamabroker	9	0	2018-02-06 17:40:48	960916193484902401	https://twitter.com/Bamabroker/status/960916193484902401			
bitcoin 	I have to hard bitcoin floor at $1. Should hold that level.	Bamabroker	14	2	2018-02-06 17:39:11	960915786478039042	https://twitter.com/Bamabroker/status/960915786478039042			
	Wrong playbook guys. Hate to break it to you. Use the blue book. . You may be slow but you will figure it out here soon. https:// twitter.com/bamabroker/sta tus/960915089053372417 …	Bamabroker	11	1	2018-02-06 17:37:29	960915361167224832	https://twitter.com/Bamabroker/status/960915361167224832			
	"It's like the dumbass PPT is using a 2015 playbook saying ""ease to help spx"" when the market wants them to ""tighten ""."	Bamabroker	14	1	2018-02-06 17:36:24	960915089053372417	https://twitter.com/Bamabroker/status/960915089053372417			
	Push hard. Down 1000 on DOW now. Lock up until DOLLAR gets over 90'. Someone is doing this backwards. Today	Bamabroker	6	0	2018-02-06 17:35:37	960914890545299462	https://twitter.com/Bamabroker/status/960914890545299462			
	And now run them all over. Until DOLLAR rebounds	Bamabroker	4	0	2018-02-06 17:34:35	960914628464250885	https://twitter.com/Bamabroker/status/960914628464250885			
	Hold on. Impact coming https:// twitter.com/bamabroker/sta tus/960913827759054848 …	Bamabroker	7	0	2018-02-06 17:31:43	960913907849285634	https://twitter.com/Bamabroker/status/960913907849285634			
	Spx 2550 hats anyone?? Spx about to show you want a down move is dollar causes.	Bamabroker	12	2	2018-02-06 17:31:24	960913827759054848	https://twitter.com/Bamabroker/status/960913827759054848			
	Real gdx target here. https:// twitter.com/bamabroker/sta tus/960151511648100352 …	Bamabroker	13	2	2018-02-06 17:29:24	960913324308299776	https://twitter.com/Bamabroker/status/960913324308299776			
	Way way too bullish. https:// twitter.com/joefriday_714/ status/955153399338684417 …	Bamabroker	3	0	2018-02-06 17:28:56	960913209896194048	https://twitter.com/Bamabroker/status/960913209896194048			
	Dollar has to get over 90 to put a floor in spx. Drop was too far. Too fast and creates and inflation scare.	Bamabroker	10	1	2018-02-06 17:27:18	960912797482848256	https://twitter.com/Bamabroker/status/960912797482848256			
	Danger here. Dollar is down off highs. Spx may test lows. Be careful. Spx bottoms once dollar starts to rip https:// twitter.com/bamabroker/sta tus/960906612595658753 …	Bamabroker	12	0	2018-02-06 17:26:26	960912580876406784	https://twitter.com/Bamabroker/status/960912580876406784			
	Keep an eye on natty. May be natty time soon.	Bamabroker	31	3	2018-02-06 17:04:31	960907063571505152	https://twitter.com/Bamabroker/status/960907063571505152			
	Dollar off the highs. Spx isn't going to like this.	Bamabroker	13	0	2018-02-06 17:02:43	960906612595658753	https://twitter.com/Bamabroker/status/960906612595658753			
	"Anyone know what time the flows starting going into the safety trade ""gold"" today. https:// twitter.com/bamabroker/sta tus/960840339325104128 …"	Bamabroker	16	0	2018-02-06 16:54:39	960904579322925056	https://twitter.com/Bamabroker/status/960904579322925056			
	Agree https:// twitter.com/drsclark/statu s/960900877958680576 …	Bamabroker	13	0	2018-02-06 16:45:26	960902263370911744	https://twitter.com/Bamabroker/status/960902263370911744			
	1319. Likely today. Small bounce then to 1290 3-5 days later is first leg. https:// twitter.com/rg1144/status/ 960901114039275520 …	Bamabroker	14	2	2018-02-06 16:42:59	960901643813511171	https://twitter.com/Bamabroker/status/960901643813511171			
	Notice how when dollar came of the highs. TLT weakened again. Sorry but I am not wrong. The market wants stronger dollar and lower rates. Period. And that is what is coming.	Bamabroker	41	6	2018-02-06 16:42:07	960901426053570562	https://twitter.com/Bamabroker/status/960901426053570562			
	Have to get TLT green and dollar over 90 and then spx bottoms and maybe we have a long spx trade ready. Getting close. Of course METALS bulls are road kill and don't even know it or want to hear it.	Bamabroker	14	2	2018-02-06 16:36:32	960900021284737025	https://twitter.com/Bamabroker/status/960900021284737025			
	Yep	Bamabroker	1	0	2018-02-06 16:35:14	960899696121270274	https://twitter.com/Bamabroker/status/960899696121270274			
	When the fed and trump see spx start to rally after dollar breaks over 90. Wow are they going to press that once they see what markets are looking for. Higher dollar and lower rates. https:// twitter.com/bamabroker/sta tus/960899383154835457 …	Bamabroker	13	1	2018-02-06 16:34:59	960899632216903684	https://twitter.com/Bamabroker/status/960899632216903684			
	Dxy about to break 90. That will help spx find a low soon.	Bamabroker	23	2	2018-02-06 16:34:00	960899383154835457	https://twitter.com/Bamabroker/status/960899383154835457			
	Patient and doing nothing today so far. https:// twitter.com/bamabroker/sta tus/960891336630112256 …	Bamabroker	30	1	2018-02-06 16:02:32	960891464946540544	https://twitter.com/Bamabroker/status/960891464946540544			
	Maybe I am crazy but not sure how the solution to a stock market crash caused by rising rates is solved for good today with rates rising. . Maybe I am too old school.	Bamabroker	49	1	2018-02-06 16:02:01	960891336630112256	https://twitter.com/Bamabroker/status/960891336630112256			
	TLT to the lows. Uhhh this matters	Bamabroker	23	2	2018-02-06 15:46:17	960887373939736581	https://twitter.com/Bamabroker/status/960887373939736581			
	Rates are up. Careful oh spx chasers. Spx isn't going any place with rising rates.	Bamabroker	27	0	2018-02-06 15:42:46	960886492230021125	https://twitter.com/Bamabroker/status/960886492230021125			
	I will be busy today. Best to all. Work calls. Post if I can.	Bamabroker	40	1	2018-02-06 15:08:23	960877837535367179	https://twitter.com/Bamabroker/status/960877837535367179			
	Keep in mind the Dax was down 5% before US even started to move down last week and was saying clearly. Euro is too high. ECB has to crushed euro here. It's coming. Short dollar plays are truly nuts. Insane trades next 3 weeks	Bamabroker	36	6	2018-02-06 14:20:33	960865800889470976	https://twitter.com/Bamabroker/status/960865800889470976			
	Yep... but Turnaround Tuesday is likely on Tap at some point this AM... https:// twitter.com/TradeInTheZone /status/960852352130576385 …	Bamabroker	17	0	2018-02-06 13:33:58	960854076765417472	https://twitter.com/Bamabroker/status/960854076765417472			
